Date,RTB 03-10,RTB 03-11,RTB 05-12,RTB 05-13,RTB 05-14,RTB 05-15,RTB 05-16,RTB 10-04,RTB 10-05,RTB 15-01,RTB 15-02,RTB 20-01,RTB 25-01
12/15/2020,215.7198061,,294.1838853,97.25237567,,,,141.2966364,122.5721748,211.3091064,187.857946,169.9341627,142.8310548
12/16/2020,216.2448029,,296.2877851,97.69760402,,,,144.4059015,119.5941891,208.1807269,187.5979791,169.609848,143.0467626
12/17/2020,218.1688129,,299.4160707,97.36775115,,,,147.9520022,121.6360392,208.2823291,187.3452956,179.7809987,141.1615813
12/18/2020,220.4325924,,300.5281013,96.75631101,,,,149.6757797,121.9458839,208.3949895,181.3818182,174.0454901,142.9847663
12/21/2020,218.7331173,,301.7215342,96.94772786,,,,146.7475166,123.5451023,210.571085,176.1605491,160.3830954,141.5603877
12/22/2020,222.1530133,,307.0774032,97.16686307,,,,161.2714902,124.5246947,210.7277926,175.9359068,182.1452416,141.428485
12/23/2020,222.9632076,,309.1840015,98.81872312,,,,157.1038592,124.3003828,210.8958212,180.9073952,179.1728915,140.0372115
12/28/2020,225.0213809,,314.7751259,100.2367575,,,,148.9414768,124.8385487,212.0118022,179.9625579,179.4878285,141.0027331
12/29/2020,229.0584762,,314.4566584,100.4233315,,,,152.838152,130.2124472,205.6672768,179.7972671,179.2944825,136.1813151
1/4/2021,228.1927582,,319.992689,100.7467383,,,,149.2285073,127.3571741,,,,143.4337475
1/5/2021,224.2911655,,313.8408637,100.5165315,,,,159.5632266,126.683231,,,179.9037642,144.9236444
1/6/2021,225.5508087,,317.1277223,100.2235589,,,,165.256025,126.5327392,217.4553066,,179.7773563,147.160823
1/7/2021,219.5703316,,307.4119732,96.85981302,,,,163.2408419,122.8768539,217.7852955,174.7798781,179.6605777,145.5470236
1/8/2021,223.2746423,,303.9466105,95.41173704,,,,158.5918597,120.0847994,218.1275019,158.6387199,176.4148898,143.926095
1/11/2021,220.8906588,,294.0951175,95.33354574,,,,154.5019084,120.3004821,226.5745184,158.3914371,173.1255643,146.6626448
1/12/2021,222.0780558,,302.8429449,95.35253815,,,,152.7755037,120.8545881,226.9563075,158.3275356,173.0557187,146.7324585
1/13/2021,222.2490289,,304.310115,95.94567855,,,,154.6987139,120.7238426,227.350312,158.2729983,172.9961085,147.1892994
1/14/2021,224.0717169,,310.3702967,96.37545751,,,,154.6298836,119.5321289,227.7566024,171.4484324,172.9468008,148.030921
1/15/2021,223.9341814,,315.8719762,97.1286948,,,,157.3513265,120.7341124,228.1752496,183.1248154,169.9596298,146.9487128
1/18/2021,224.2280051,,315.0527614,98.47252298,,,,153.4261315,118.9772242,229.5060464,183.0858186,175.8942279,147.5778236
1/19/2021,224.9905525,,315.7556202,98.43892255,,,,163.207664,119.6560276,229.9748374,183.090358,175.8976891,149.8765841
1/20/2021,228.0775637,,314.8314693,99.42649525,,,,159.9667594,124.250752,230.4563456,183.1037532,175.9117386,150.4540199
1/21/2021,231.6661753,,317.97209,100.2869163,,,,166.1638151,121.1400028,230.0494398,176.2640162,175.9364448,156.233124
1/22/2021,231.874281,,315.5564678,99.9029483,,,,165.0463136,124.0315206,222.3891033,176.2956479,175.9718769,153.1915119
1/25/2021,231.1834035,,315.5906329,100.8481649,,,,157.7711734,124.0161029,221.2112564,176.4463568,173.3257532,153.895671
1/26/2021,231.5081826,,315.6447818,100.6681669,,,,168.3319816,122.8653509,220.8345609,176.5153865,173.1837205,154.0455473
1/27/2021,229.4149485,,312.3717016,98.82949047,,,,165.7952838,122.3014372,216.1277339,176.5939082,162.9090896,153.5503969
1/28/2021,228.450104,,310.673275,97.18858761,,,,164.3564939,120.9439248,215.762065,176.6819795,164.7934954,150.1167246
1/29/2021,229.7053198,,307.9231942,97.6906133,,,,166.2884062,121.5468717,177.1587532,176.7796584,167.4445641,150.6296245
2/1/2021,230.0532714,,307.9333474,99.53536941,,,,160.2976568,120.7674861,219.0726177,177.0040732,167.7115099,151.4720574
2/2/2021,230.2357843,,304.9838227,99.96274966,,,,161.8845167,119.9811053,218.7448725,177.1309269,180.0579036,149.3268408
2/3/2021,237.6040305,,303.2572672,100.2796945,,,,160.9695129,121.6150544,218.5145328,177.2676238,180.2143021,149.315073
2/4/2021,236.6946586,,299.1733521,100.3257374,,,,156.4057061,119.8755552,218.2035839,177.414224,168.4426168,145.059343
2/5/2021,236.5369915,,311.1789158,99.70191649,,,,153.790833,120.9387029,215.8017374,177.5707874,168.629875,147.3046583
2/8/2021,233.3199474,,303.5346613,99.81442896,,,,152.1586461,120.5996356,214.9392032,178.1008648,169.2651816,146.6760147
2/9/2021,230.0514713,,262.7531653,99.123754,,,,145.879451,116.415315,214.6689767,178.2978905,169.5017357,143.7026283
2/10/2021,231.4907278,,262.2989411,100.0723443,,,,148.5969103,120.1572458,165.5048006,177.1980561,171.4430294,143.1046972
2/11/2021,225.3913488,,263.2015543,100.0710331,,,,153.0331492,116.6855995,211.9245628,177.093033,166.773638,142.2741325
2/15/2021,224.0944073,,257.755947,98.42333582,,,,147.7938707,117.7673539,210.9954029,178.0745298,171.1871787,140.9205129
2/16/2021,221.4050812,,259.0469483,97.83955728,,,,141.8751582,117.4896602,210.7857386,178.3465695,161.0309492,138.5440272
2/17/2021,213.928142,,253.3691857,97.3391177,,,,148.1589915,119.5118291,206.665356,168.0099118,161.3855401,139.9133928
2/18/2021,215.0581517,,260.5851741,96.12210928,,,,146.1045715,116.4102706,202.9830635,168.3171956,169.7036835,135.3576828
2/19/2021,212.1727481,,242.186902,92.47498107,,,,138.2336709,116.4796962,202.7960634,168.6359941,169.3659504,135.5051144
2/22/2021,212.0348984,,247.7892128,90.49390728,,,,140.3277176,113.0183479,195.1086204,169.6622178,170.5601617,130.0696559
2/23/2021,202.0093441,,245.5328864,90.77548981,,,,132.2541754,91.11775514,175.6134226,157.8621367,163.8089208,129.5030508
2/24/2021,200.490798,,250.2164625,92.03349099,,,,130.7316974,115.6489814,184.846521,158.2616682,157.8150706,128.2882389
2/26/2021,193.0962106,,242.8531703,88.6241206,,,,135.7439452,107.1764449,205.5382822,151.1543869,136.8298795,119.8463073
3/1/2021,196.6904033,,252.5279797,90.16848076,,,,130.9943148,115.2558973,187.8182628,153.5714135,139.1883248,118.4621942
3/2/2021,197.7526387,,252.6406694,89.21180626,,,,128.0153234,112.1573769,177.8608219,148.8810997,146.3786004,111.6559003
3/3/2021,204.811358,,259.0150215,91.08669581,,,,112.6505073,190.5507854,154.7890082,144.6115404,118.1533331,
3/4/2021,198.4580827,,254.9255361,91.03006329,,,,112.8878755,166.4281513,154.3909837,144.1301038,115.0183816,
3/5/2021,191.6867736,,253.4485063,90.44079073,,,,113.3801648,160.7915445,154.0005593,143.6576185,114.3854828,
3/8/2021,193.1405903,,248.3476595,88.77004843,,,,109.5939887,158.4661506,152.8754153,130.0308652,113.9316725,
3/9/2021,178.4640862,92.1458071,240.2349979,83.32665982,,,,87.16187389,163.5726703,152.5159221,129.5698556,111.5726317,
3/10/2021,148.8374538,81.56319638,218.8697644,80.9663168,,,,95.63158714,158.6836154,152.1642963,133.882922,110.1903986,
3/11/2021,147.9105603,73.85579674,204.1570364,76.29939057,,,,93.30144611,161.2980078,151.8205925,117.3586231,106.4072381,
3/12/2021,158.8477064,82.10052823,215.4025883,81.12311681,,,,96.8653728,148.8765535,129.8314911,125.2034042,104.0155769,
3/15/2021,155.6035269,79.03690009,196.4354953,77.11947904,,,,96.07706022,145.2724316,128.7708754,121.0145406,106.5909861,
3/16/2021,165.6054171,80.20563948,205.7595991,79.36907565,,,,96.42635288,147.0989974,128.4350021,120.6171705,109.490011,
3/17/2021,173.5110008,79.96905864,209.5627996,77.9528476,,,,96.22871355,150.7457621,128.1080754,120.8027596,104.6435074,
3/18/2021,164.1951426,79.87870597,208.7827284,77.75176018,,,,90.20042292,144.0854244,127.7901645,120.4218426,104.1520266,
3/19/2021,166.5645383,79.34625073,206.7165632,76.8817624,,,,95.25718448,144.2373395,127.4813391,119.471193,104.1766582,
3/22/2021,154.9757154,78.98485541,206.3201348,77.250511,,,,97.49994008,140.211123,121.5619095,118.4221264,104.8983325,
3/23/2021,172.3154593,78.94667344,203.8435963,77.18729016,,,,97.97786641,140.4257089,121.2829144,118.0944043,109.7273689,
3/24/2021,173.6046535,80.90952474,205.8475594,79.2782581,,,,96.1467158,146.0258943,121.0135583,117.7778222,107.2663998,
3/25/2021,189.2318371,82.00610277,205.5133185,80.75148289,,,,97.27204436,148.9675121,120.7539175,112.4929766,109.0343218,
3/26/2021,177.5747749,83.90286885,217.4516023,84.37933625,,,,102.0295333,163.1192171,120.5040693,111.7007792,109.4135654,
3/29/2021,193.4592357,83.17244205,212.0689322,82.85118283,,,,99.39428783,163.9229736,119.8140607,116.3301378,110.5835734,
3/30/2021,167.6615841,81.15061274,214.940791,82.32022148,,,,97.51201692,150.5549084,119.6041664,116.0823748,109.7340439,
3/31/2021,180.4810898,81.92016725,214.940791,82.39510931,,,,96.64784942,150.5549084,119.6041664,116.0823748,117.7135248,
4/5/2021,173.4410041,82.32702912,209.6749259,82.59952823,,,,97.01497534,152.3585757,118.7091352,115.02297,107.6903309,
4/6/2021,173.5651183,82.91949842,208.9129148,83.20365152,,,,95.39643991,162.9156009,134.1283261,114.8476904,114.1092156,
4/7/2021,179.7118948,83.58474472,216.6518083,84.86539729,,,,99.09805715,159.8139318,134.0032969,113.9831841,111.3705552,
4/8/2021,179.565788,83.15162752,214.8404189,84.67178373,,,,99.7334571,153.6337087,133.8883086,114.5701653,113.1002317,
4/12/2021,170.3517035,82.5864812,218.4740182,85.31729681,,,,95.22053354,164.4183247,133.5302478,110.202364,115.9909614,
4/13/2021,179.1240456,82.0858224,217.3788459,83.89521917,,,,95.06562553,174.7478522,133.466581,115.0910306,117.7304788,
4/14/2021,182.2669367,82.67774302,217.2276283,84.97955368,,,,94.15578469,175.2465228,133.4134055,112.463701,118.9460624,
4/15/2021,182.7179594,82.57724805,217.5654925,84.20766645,,,,95.35661885,166.2126233,130.3658077,115.0358032,117.1104355,
4/16/2021,182.7283822,83.06761706,219.741595,85.47374386,,,,94.63543367,166.7659372,130.3329943,116.7943761,121.9129368,
4/19/2021,185.2544947,84.52545495,218.7336046,86.07182255,,,,97.82090234,181.7375722,130.3001332,115.2880162,123.0830438,
4/20/2021,182.9790266,85.01151642,219.3265848,85.56369836,,,,97.44375662,182.3219533,134.3476149,117.4594753,124.7453295,
4/21/2021,189.9849327,87.87538946,222.657626,87.88023187,,,,98.69640447,178.0868447,134.3700884,118.3352983,121.9631612,
4/22/2021,185.3283207,89.33313663,227.8942341,88.36534634,,,,95.44501587,177.6111108,134.4036307,116.8946391,125.9302209,
4/23/2021,184.5939584,87.71712912,226.0140907,87.39546863,,,,98.8084185,178.1758852,134.4483224,116.9458185,127.1245229,
4/26/2021,180.0930266,87.82580105,224.2947987,87.75713519,,,,97.61758613,176.8339885,134.6501119,117.1847684,123.7591631,
4/27/2021,180.2246806,88.21820725,228.4602283,88.665265,,,,96.72499792,163.311894,134.7402219,109.9082025,122.2423916,
4/28/2021,177.6843573,87.24271664,228.7891483,88.64617009,,,,97.05995907,162.87,134.8418946,110.03464,124.4159503,
4/29/2021,180.7998592,88.75650587,223.2694611,88.61387324,,,,96.15660634,162.4376521,134.9552143,117.08673,119.6380906,
4/30/2021,179.9029458,88.03967888,225.3626514,87.81641318,,,,97.05883232,162.0149206,135.0802662,111.0377094,122.5823834,
5/3/2021,184.1299209,87.93938427,214.4868143,88.33156112,,,,97.09711969,160.8051371,135.5266749,115.9810143,122.6241385,
5/4/2021,186.7130419,88.45678307,229.3661102,88.39823872,,,,97.0724092,158.355582,126.3897807,118.4697666,119.8724867,
5/5/2021,188.3890561,88.61764509,229.4469913,89.62850348,,,,97.05416208,157.9788423,126.5825411,121.832013,121.1262688,
5/6/2021,187.7310788,89.64817199,230.4301023,90.77128613,,,,95.9116513,157.6122191,126.788193,115.9192703,118.7808621,
5/7/2021,197.425941,91.59329692,232.8703579,91.64549166,,,,93.63250766,164.0295358,126.6435793,116.1834952,118.3685985,
5/10/2021,201.1939159,93.91809491,240.0349432,93.16974729,,,,97.11939403,174.1015454,127.3797125,117.0739007,118.8955184,
5/11/2021,204.45062,94.01633074,238.1406585,94.11332329,,,,95.96446854,173.8087407,127.6517948,117.4037447,117.1606144,
5/12/2021,200.7192669,93.89146227,243.2960433,94.48634218,,,,98.28171793,173.5259116,127.9374002,121.3635738,118.3599044,
5/13/2021,206.1338913,93.35415066,240.9404261,93.57261146,,,,98.31662844,180.624238,156.0571082,122.0295414,117.9722963,
5/17/2021,199.4352651,94.03524508,243.5564711,93.85577547,,,,98.2303083,179.66359,144.9828569,123.6232438,116.8174749,
5/18/2021,206.862328,95.05569332,244.7651417,93.7468962,,,,98.88703375,160.8948457,145.324354,126.877,116.2742088,
5/19/2021,206.9760225,96.19199573,251.7389946,94.48067703,,,,98.97658981,160.6735853,145.6788731,125.759332,115.9493878,
5/20/2021,208.5472137,95.90575083,251.0582502,94.94352883,,,,99.06003581,183.1698339,140.181714,126.2321719,115.1933684,
5/21/2021,208.3276322,95.86517281,251.0916286,94.54941322,,,,98.495765,182.9887761,140.5739326,126.7225187,114.4014036,
5/24/2021,208.0360998,96.41107548,253.4541562,94.63391202,,,,98.81201168,182.5075497,141.8336062,130.7959406,114.2155179,
5/25/2021,208.574946,96.3288708,254.2323714,94.06918433,,,,98.89962366,169.7274665,142.2815076,131.3501369,112.2777181,
5/26/2021,206.0031147,96.95244275,252.8109192,94.27038812,,,,99.02712683,181.5153318,142.7435847,131.9222834,115.8331473,
5/27/2021,204.2533872,98.20344378,257.2221295,92.95186182,,,,104.2770138,178.2985311,151.610267,135.7358845,110.7712845,
5/28/2021,210.2478188,98.45288052,258.8072056,92.74196458,,,,97.39293117,166.8792501,149.8997203,131.4525003,110.993981,
5/31/2021,210.782884,99.79214871,260.5585382,93.45918281,,,,97.70458613,166.6825739,150.8914204,127.0237767,108.3773592,
6/1/2021,207.3406073,99.40946884,263.5928525,94.27864985,,,,95.17014935,166.6014746,151.4084275,133.5227273,109.4025415,
6/2/2021,214.6459386,99.4746651,259.5359288,94.01538781,,,,102.4547224,166.5319752,150.987849,127.1763412,100.3693333,
6/3/2021,210.6287046,99.70622289,263.1657093,94.29700805,,,,102.6324695,166.4741571,150.5748672,126.6446088,100.222246,
6/4/2021,206.9722542,99.66486141,261.0294549,94.09152346,,,,102.8178849,166.4281022,150.169536,126.825437,106.5365804,
6/7/2021,218.1975941,100.609056,263.6933991,93.90470554,,,,103.4206539,166.3613435,148.9999892,125.3206835,108.8906154,
6/8/2021,206.583035,100.0970275,263.9130493,93.90896646,,,,100.5501644,163.7202837,148.6258058,125.5559718,108.9865279,
6/9/2021,208.8738859,100.1971008,264.6469877,93.96536465,,,,98.4855175,167.7261779,148.2595478,133.5446861,110.4077099,
6/10/2021,215.1781127,95.63452547,264.0978375,94.10417997,,,,98.72728866,167.7524647,147.9012712,133.1016506,111.1390621,
6/11/2021,225.5043769,100.4311536,264.5079369,94.47669689,,,,102.5356222,171.9525889,164.3742237,132.6682569,111.9196025,
6/14/2021,100.5029731,237.3289719,94.28147806,,,,,172.1411454,107.2937356,115.6322967,111.9443943,,
6/15/2021,99.24825285,242.9282666,93.79262547,,,,,172.2287313,106.9074674,115.2065639,111.9829445,,
6/16/2021,99.62002177,244.5345211,93.85102801,,,,,173.4675766,106.5308672,134.9163287,112.573235,,
6/17/2021,98.66208894,241.2085896,92.33836326,,,,,170.9864015,106.1640196,134.5498874,111.4921437,,
6/18/2021,99.27456645,244.8175985,94.44564038,,,,,175.4362891,105.8070097,127.4572262,111.9926999,,
6/21/2021,99.3611408,242.2063533,94.55666894,,,,,181.6432453,104.7958694,139.6527598,111.8496518,,
6/22/2021,98.75327642,245.4306287,93.9605577,,,,,174.618379,104.4790773,132.8699956,114.9262034,,
6/23/2021,97.05223512,243.6699967,93.65168352,,,,,174.8075313,104.1725601,132.5650475,115.4565076,,
6/24/2021,98.70628776,244.0603543,94.16618419,,,,,175.0098157,103.8764077,131.007015,117.4316349,,
6/25/2021,99.1337132,242.4700669,95.81599356,,,,,175.2253218,103.5907105,130.7214626,115.4057767,,
6/28/2021,99.14047787,243.8265801,95.46608627,,,,,175.9520752,150.7874426,131.2000231,114.6563521,,
6/29/2021,98.72385092,244.5811583,96.13178309,,,,,173.6143886,150.5993195,130.9595563,114.9219655,,
6/30/2021,98.53657618,241.3938962,96.09086382,,,,,181.4600337,150.4201072,130.730137,115.2048868,,
7/1/2021,98.77796304,246.6776169,96.72081913,,,,,181.7512983,150.2498666,125.3074472,117.4189655,,
7/2/2021,99.56283805,247.3792154,97.20890437,,,,,182.0561287,150.0886588,132.1231279,119.8076824,,
7/5/2021,99.61343669,244.0456659,98.09397921,,,,,183.0529249,149.6598517,131.5754611,120.8488737,,
7/6/2021,99.64274256,244.704857,97.70560771,,,,,183.412932,149.5353965,131.4157799,119.9834261,,
7/7/2021,98.96739796,240.4419857,97.23624162,,,,,183.1963658,149.4202868,131.2676861,117.7925866,,
7/8/2021,98.17907614,242.0172739,96.16621339,,,,,180.688748,149.3145865,129.3031649,118.1127051,,
7/9/2021,97.11932975,234.7950162,93.24541623,,,,,181.0967695,149.2183598,129.1772046,118.4466019,,
7/12/2021,97.94799531,234.4468004,95.01044809,,,,,182.4084906,146.8006658,128.8714439,120.4048798,,
7/13/2021,96.16680289,234.5087712,94.45935346,,,,,182.875281,146.7422011,125.2504565,119.4960131,,
7/14/2021,97.29021781,237.253939,95.60470033,,,,,180.5749097,142.0247542,131.4966756,118.7404127,,
7/15/2021,98.10372084,227.9033805,96.98186037,,,,,181.0775709,141.9848144,131.4449908,118.2778822,,
7/16/2021,98.29475853,231.5516319,97.8904494,,,,,181.5955874,141.9551136,131.4056887,119.5257638,,
7/19/2021,98.32808793,235.0888509,97.80452269,,,,,183.2428257,141.928169,131.3630527,124.4880831,,
7/21/2021,98.02920365,236.547263,97.94251757,,,,,184.4375824,141.9627371,126.8303501,124.0935665,,
7/22/2021,98.45328639,235.3759087,98.00055239,,,,,183.9727647,141.9960032,126.8674708,124.8038275,,
7/23/2021,98.647317,237.7332023,98.64593104,,,,,183.5166281,142.040024,125.1628199,125.5354622,,
7/24/2021,99.12834907,241.4359645,99.19951244,,,,,184.7361195,142.0948755,126.9819165,126.2886598,,
7/27/2021,98.95064099,239.1276556,99.44953383,,,,,192.2955881,142.3251791,133.5163662,123.0906294,,
7/28/2021,99.15436379,242.5368713,99.64701191,,,,,191.8990914,142.4241215,135.4639737,125.7536851,,
7/29/2021,100.3608704,242.5236222,100.156244,,,,,191.5113723,142.5342814,135.5931195,125.2161666,,
7/30/2021,100.9841178,244.7085786,100.3065003,,,,,191.1324883,142.6557379,135.7358392,126.2058737,,
8/2/2021,101.8248769,246.295541,100.3269592,,,,,190.4014577,142.9328597,133.216078,124.301688,,
8/3/2021,106.1660592,250.9236257,101.8960745,,,,,190.049428,143.0886859,130.8785905,123.3061449,,
8/4/2021,107.8453209,247.2108658,104.1875316,,,,,183.8137125,143.2561305,135.241794,124.3499136,,
8/5/2021,111.313082,249.8064669,105.4931785,,,,,194.1578169,163.7557083,135.455029,123.1389224,,
8/6/2021,108.2922045,250.1055254,104.4662571,,,,,193.8387408,163.9313811,135.6825662,121.7640322,,
8/9/2021,106.1129001,241.6076104,102.8474596,,,,,192.9364611,158.2031895,136.4521035,122.5302353,,
8/10/2021,105.4352653,241.3098052,103.3976033,,,,,192.6542144,166.175108,136.7379665,122.4016854,,
8/11/2021,104.5051111,248.2327712,102.7844734,,,,,192.3813236,166.4038101,137.0386946,115.2616882,,
8/12/2021,105.8163045,241.8008588,103.21114,,,,,192.117849,163.8053514,137.354403,114.1450417,,
8/13/2021,104.0729303,241.1266334,102.4744405,,,,,202.2301926,164.0591692,133.5698833,113.0472734,,
8/16/2021,105.940073,242.6695282,103.0064799,,,,,201.5520647,164.8887756,134.675352,111.9262955,,
8/17/2021,106.2746365,242.0827319,102.552782,,,,,189.3044963,165.1882745,135.0755513,114.856987,,
8/18/2021,105.8394692,241.9066152,100.4493539,,,,,189.0975062,165.4993791,131.1434816,114.4221917,,
8/19/2021,105.1236572,242.2484761,100.9183232,,,,,188.9004163,165.8221645,131.5854744,112.9002283,,
8/20/2021,105.9178228,242.6618296,100.2154166,,,,,188.7132906,166.1567064,132.0442163,111.7423836,,
8/23/2021,106.5877323,238.9166054,100.7909866,,,,,188.2123463,167.2316347,128.6826507,110.5310834,,
8/24/2021,105.9666219,239.5409222,100.3837339,,,,,175.7483098,167.6139687,135.7331461,110.6395219,,
8/25/2021,106.2720104,238.5357117,99.58566018,,,,,187.9293985,168.0084447,133.752586,111.1346065,,
8/26/2021,106.1489244,236.5888054,100.7231673,,,,,187.8034278,168.4151413,132.22,110.8559606,,
8/27/2021,108.6634778,242.7198077,102.1442924,,,,,187.6878817,168.8341377,135.7358845,108.7727816,,
8/31/2021,108.9987959,239.1619866,103.4361458,,,,,196.9985204,170.1657244,134.9378143,110.6090366,,
9/1/2021,109.4543504,242.4461353,103.1039066,,,,,184.1012855,163.87183,136.627907,111.400785,,
9/2/2021,109.3323477,237.617373,103.1213564,,,,,184.0378669,163.4727703,136.1086138,111.3860393,,
9/3/2021,109.984448,240.5010967,102.782979,,,,,183.9854082,163.0810141,135.5983816,111.5528546,,
9/6/2021,109.9423686,239.4860497,102.8361831,,,,,183.8945131,161.9500553,134.1227924,111.2271655,,
9/7/2021,110.5057852,239.115051,102.7975417,,,,,180.7487433,161.5880037,133.6495484,110.4256524,,
9/8/2021,111.2858649,242.6379328,102.8760638,,,,,180.7519169,161.2335025,133.1857405,111.2858651,,
9/9/2021,111.614178,239.3728077,102.9982196,,,,,180.7666215,150.4522012,132.7314454,111.2852485,,
9/10/2021,111.9662777,239.4031444,102.5239198,,,,,180.7929336,150.097382,132.2867408,109.7896148,,
9/13/2021,111.0777829,238.5037525,102.1468494,,,,,184.9559184,149.0810159,131.0109533,110.9863506,,
9/14/2021,110.5193932,239.3546883,101.5301676,,,,,185.028707,148.7584453,130.6053975,111.1359515,,
9/15/2021,110.6799334,238.9067003,101.9395648,,,,,185.1133095,148.4440787,128.5919717,110.6451415,,
9/16/2021,110.6477146,237.6502174,102.0243142,,,,,196.4521593,156.4084084,126.618727,111.1806634,,
9/17/2021,110.5353637,239.7566486,101.8773869,,,,,196.5571586,156.1213613,129.44898,108.6520634,,
9/20/2021,110.0636065,236.995237,101.2472871,,,,,196.9417005,155.3092458,128.3846661,109.7605398,,
9/21/2021,109.7392658,236.1534894,100.3235371,,,,,191.5500849,155.0550668,126.4158898,109.8890968,,
9/22/2021,109.5108309,237.8113953,100.1124818,,,,,182.0425878,154.8092438,126.0899345,110.9530274,,
9/23/2021,108.9721688,238.1273867,99.74538271,,,,,182.2269887,154.5718332,126.9023693,109.4105761,,
9/24/2021,106.2788926,237.8415345,96.1602147,,,,,182.424122,154.3428917,122.2927628,110.820282,,
9/27/2021,105.9436912,231.5736644,99.25662874,,,,,183.0927638,153.7074553,121.4313582,111.3490926,,
9/28/2021,105.5848613,230.5896217,95.8183044,,,,,183.3416769,153.5129655,121.1667286,107.0234086,,
9/29/2021,98.22538522,223.3548591,92.44126259,,,,,164.1887243,153.3272343,120.9135082,108.2811375,,
9/30/2021,104.6662053,225.3384326,89.2587967,,,,,164.485118,142.5018978,111.6170516,106.7876292,,
10/1/2021,99.98045901,218.9886379,89.43498422,,,,,169.9464567,142.3249301,112.8563165,111.8281016,,
10/4/2021,101.4531957,215.2924424,89.5085923,,,,,170.9467617,141.8502251,100.7450915,109.9383791,,
10/5/2021,101.1301297,220.3842933,86.55752377,,,,,189.1246888,141.7109446,100.5404037,113.2829299,,
10/6/2021,100.7519136,224.6075724,87.22413297,,,,,177.0938488,133.1185182,107.6555111,109.5175232,,
10/7/2021,100.4369845,228.0086255,87.56619299,,,,,177.4773728,132.9927811,102.5193843,110.3578508,,
10/8/2021,98.65038504,224.840802,87.60754983,,,,,177.875435,132.8771294,110.2540653,112.998631,,
10/11/2021,97.99865934,222.9899869,88.61808643,,,,,179.1578512,144.9722395,101.951156,113.0321087,,
10/12/2021,97.78264277,212.3193985,85.81374914,,,,,179.6150701,144.9031723,100.6086928,108.5510975,,
10/13/2021,96.40180912,199.2563693,80.59582932,,,,,180.0873327,144.8440114,100.5137207,115.720779,,
10/14/2021,94.7099027,223.4850406,81.56491776,,,,,180.574742,144.7948255,100.4328503,113.8430083,,
10/15/2021,94.82417073,203.880554,78.52165262,,,,,181.0774021,144.7556842,102.8635059,108.3873536,,
10/18/2021,95.09013169,200.6008224,79.30621075,,,,,182.6779361,144.6992283,102.7535453,116.2567072,,
10/19/2021,93.85106739,215.5220989,75.22272393,,,,,183.2426522,136.0098125,116.0508684,116.377385,,
10/20/2021,91.02993595,211.4206873,80.12084423,,,,,183.8231493,136.0214156,100.2510913,117.7048855,,
10/21/2021,92.12677908,202.6608569,80.5107941,,,,,183.3478463,136.0439203,104.5831907,118.3695415,,
10/22/2021,90.88894426,202.5720204,79.88472108,,,,,182.881191,136.0774056,100.8790673,118.3393757,,
10/25/2021,91.94311297,212.2695043,77.22979105,,,,,181.5337062,136.244543,102.8019545,118.7171998,,
10/26/2021,92.0128511,211.6231504,80.87862588,,,,,181.1022387,136.3227518,103.6226919,118.3199344,,
10/27/2021,91.94888333,216.6461269,81.21691216,,,,,152.7520313,136.4123447,99.50987042,118.5679443,,
10/28/2021,93.34518732,201.8528457,81.78043913,,,,,156.3613936,136.5134042,97.79910099,117.9997156,,
10/29/2021,92.9500313,203.4453681,82.2180153,,,,,155.9175731,136.6260134,101.002864,117.4802409,,
11/2/2021,93.55069419,199.3197235,82.96462056,,,,,157.640506,137.0339789,101.5419822,115.8702596,,
11/3/2021,93.91468005,207.4671099,83.64613269,,,,,157.241324,137.1936298,101.7550331,115.3550034,,
11/4/2021,89.25405582,209.5579396,80.14769116,,,,,156.8521569,137.3652548,101.9850117,112.195696,,
11/5/2021,87.22222124,200.934654,78.02086769,,,,,156.4730795,137.5489408,103.960738,114.8782517,,
11/8/2021,88.15726893,200.990079,75.74396136,,,,,155.3971449,138.1732415,105.4248051,113.1501534,,
11/9/2021,85.7089552,195.5020025,75.55167373,,,,,155.0591883,138.4060515,105.7380477,112.500081,,
11/10/2021,84.54120639,201.815529,74.50741453,,,,,154.7317052,138.6513658,101.9397375,107.0456426,,
11/11/2021,84.13090104,200.3023924,70.6903077,,,,,154.4147739,138.9092749,102.2959685,106.6088887,,
11/12/2021,80.844457,200.2993564,67.3175283,,,,,124.1005794,139.1798701,99.9567938,105.6579539,,
11/15/2021,81.23509739,193.829017,66.66579233,,,,,123.1187581,140.0686947,101.2116464,104.4526068,,
11/16/2021,80.62947968,196.4964997,70.23275453,,,,,122.8158037,140.3909601,101.5198255,104.075455,,
11/17/2021,78.07922236,196.7746482,68.37205688,,,,,127.2556212,109.5491299,100.9006489,101.9725305,,
11/18/2021,81.88146694,197.3437781,78.97690479,,,,,127.6387076,109.9610046,100.9690367,106.8533579,,
11/19/2021,82.78807041,197.6631342,77.8540376,,,,,127.3802782,110.3891501,108.770616,107.4649613,,
11/22/2021,81.08872637,199.7625657,76.68017442,,,,,126.6797398,111.772608,110.3876016,107.3303303,,
11/23/2021,79.94122597,196.4753873,75.15399394,,,,,129.1634773,112.2672389,109.2046276,107.6340748,,
11/24/2021,80.88189653,195.1647991,73.79634438,,,,,127.2756942,112.7788476,109.8098921,106.5904005,,
11/25/2021,79.95876789,194.8082837,74.38571907,,,,,152.4853006,134.7049537,118.9660411,109.0967656,,
